JobAcceptedDate,jobAcceptedTime,calledMerchantTime,arrivedAtMerchantTime,mealPickedUpTime,arrivedAtCustLocationTime,foodDeliveredTime,riderInitial.lat,riderInitial.long,Merchant.Lat,Merchant.Lng,Customer.lat,Customer.lng,MerchantName,NationFoodCategory,FoodCategories
2020-10-14,20:27:36,20:27:44,20:32:46,20:47:03,21:27:55,21:29:12,13.8285009,100.5693,13.8268653,100.5652273,13.762182,100.540544,SCB Mae Manee Food Center,Thai,อาหารตามสั่ง
2020-10-03,08:35:31,08:37:31,08:46:37,09:01:14,09:29:42,09:30:38,13.8233619,100.546281,13.8259715,100.55715,13.754922,100.532263,Ploen,Thai,อาหารตามสั่ง
2020-10-14,16:53:02,16:53:19,17:08:19,17:18:03,17:45:49,17:46:48,13.828594,100.549601,13.8246205,100.5633957,13.85340308,100.6360972,สหชัยบะหมี่เกี๊ยวปูหมูแดง ร้านก๊วยเตี๊ยว,Thai,ร้านก๋วยเตี๋ยว
2020-10-13,21:53:08,21:53:31,21:58:20,22:03:06,22:26:03,22:26:16,13.8199325,100.564345,13.8208651,100.5558353,13.815763,100.610654,อาหารตามสั่ง ซอยวิภาวดีรังสิต 11,Thai,อาหารตามสั่ง
2020-10-14,19:51:27,19:52:44,19:57:23,20:06:22,20:30:51,20:32:12,13.8258787,100.564614,13.8270341,100.5645341,13.76671738,100.5982147,ร้านในฝัน,Thai,อาหารตามสั่ง
2020-10-02,09:32:59,09:34:08,09:43:43,09:58:29,10:29:25,10:30:25,13.8214183,100.548269,13.8270341,100.5645341,13.77807141,100.5745094,ร้านใบเตย,Thai,อาหารตามสั่ง
2020-10-13,14:20:41,14:21:48,14:30:39,14:43:09,15:13:59,15:14:49,13.8250375,100.56055,13.8394082,100.5508608,13.780319,100.574014,Michelle Gourmet,International,อาหารตามสั่ง
2020-10-04,13:46:25,13:47:07,13:56:09,14:03:44,14:34:19,14:35:20,13.8237556,100.561444,13.8347148,100.5408037,13.89720734,100.5519374,The Foodie by Kannicha kitchen,Thai,อาหารตามสั่ง
2020-10-10,21:58:54,22:00:13,22:07:02,22:18:35,22:58:50,22:59:54,13.8209058,100.556531,13.8270341,100.5645341,13.74153852,100.5650563,ร้านวาตี,Thai,อาหารตามสั่ง
2020-10-10,14:25:18,14:26:14,14:39:34,14:44:51,14:54:28,14:55:36,13.8291341,100.55327,13.8237229,100.5664732,13.825402,100.561379,ร้านลาบ,Thai,อาหารอีสาน
2020-10-04,20:13:12,20:15:10,20:23:10,20:36:24,21:14:29,21:14:42,13.8289268,100.565591,13.8270341,100.5645341,13.745444,100.549778,ร้านโตโต้ ตำแหลก,Thai,อาหารอีสาน
2020-10-11,18:49:58,18:51:43,19:04:37,19:08:51,19:42:12,19:42:35,13.8262492,100.550954,13.8313101,100.559465,13.781854,100.541384,ร้าน ๑ เดี่ยวส้มตำ @รัชดา48,Thai,อาหารอีสาน
2020-10-02,14:54:14,14:54:42,14:59:51,15:03:17,15:45:21,15:46:33,13.8291246,100.560094,13.8295721,100.5621929,13.745236,100.594964,ร้านอาหาร The White House@รัชโยธิน,Thai,อาหารตามสั่ง
2020-10-03,13:53:28,13:54:10,13:57:32,14:04:14,14:25:59,14:26:31,13.8281494,100.567267,13.8270341,100.5645341,13.7914722,100.5743679,ข้าวมันไก่3,Thai,อาหารตามสั่ง
2020-10-04,10:22:39,10:23:15,10:36:45,10:39:29,11:05:55,11:06:24,13.8250815,100.561828,13.8243993,100.5729662,13.84732663,100.6403853,อาหารตามสั่ง by พี่ลูกกอล์ฟ,Thai,อาหารตามสั่ง
2020-10-09,10:56:30,10:57:45,11:08:55,11:10:21,11:25:01,11:25:15,13.8231092,100.555651,13.8270341,100.5645341,13.813381,100.531577,ร้านเม้งเป็ดย่างสาขา2,Thai,อาหารตามสั่ง
2020-10-01,17:57:50,17:57:58,18:08:14,18:12:47,19:10:22,19:10:33,13.8267415,100.547912,13.8397718,100.5516388,13.738992,100.579118,Pomme de Terre,Thai,อาหารตามสั่ง
2020-10-04,16:05:23,16:07:14,16:23:12,16:33:53,16:54:17,16:55:40,13.8292901,100.566799,13.8411814,100.5338511,13.82311,100.563232,Burger King - Rest Area Prachachuen,International,อาหารจานด่วน
2020-10-04,12:01:44,12:02:50,12:15:11,12:26:57,12:56:11,12:56:50,13.819251,100.560036,13.8401929,100.5483621,13.89418,100.564145,โจ๊กลุง​ต๊อก​,Thai,อาหารตามสั่ง
2020-10-11,18:34:08,18:35:25,18:43:37,18:53:30,19:03:54,19:04:47,13.8270895,100.561095,13.8270341,100.5645341,13.83369,100.575358,ร้านอาหารฟู้ดแพนดี้,Thai,อาหารตามสั่ง
2020-10-07,10:44:07,10:44:29,10:57:39,11:03:46,11:11:51,11:12:33,13.8255732,100.55255,13.8270341,100.5645341,13.8160019,100.5592835,หม่าล่า,Thai,อาหารจานด่วน
2020-10-12,13:31:09,13:32:27,13:40:54,13:48:15,14:07:26,14:08:40,13.8216428,100.553697,13.8275203,100.5654979,13.79614332,100.5994064,ร้านขาหมูอร่อยนะบายจอย,Thai,อาหารตามสั่ง
2020-10-14,21:53:43,21:54:21,22:01:10,22:10:21,22:16:40,22:17:10,13.8257789,100.567663,13.8246205,100.5633957,13.818894,100.580862,อาหารเจ แตะสุข,Thai,อาหารตามสั่ง
2020-10-08,21:57:01,21:57:32,22:07:35,22:14:29,22:44:57,22:46:02,13.824748,100.55047,13.8270341,100.5645341,13.74296719,100.5709986,ร้านอาหารจานเปล ละเบ๋อ,Thai,อาหารตามสั่ง
2020-10-14,19:23:14,19:24:44,19:31:39,19:32:13,19:50:52,19:51:04,13.8226156,100.565631,13.8208651,100.5558353,13.837318,100.583207,อาหารตามสั่ง ซอยวิภาวดีรังสิต 11,Thai,อาหารตามสั่ง
2020-10-10,21:13:15,21:14:36,21:18:11,21:20:32,22:02:00,22:02:09,13.8256186,100.557139,13.8255867,100.5595272,13.830209,100.63787,ร้านข้าวราดแกงวิภา 32,Thai,อาหารตามสั่ง
2020-10-07,20:10:36,20:11:46,20:17:25,20:24:08,21:17:07,21:18:07,13.8250144,100.563646,13.8270341,100.5645341,13.7811651,100.4891683,ข้าวมันไก่3,Thai,อาหารตามสั่ง
2020-10-05,21:46:48,21:47:07,22:01:36,22:12:21,22:43:19,22:43:35,13.8223085,100.547768,13.8270341,100.5645341,13.88939486,100.5750833,ร้านตะวันข้าวขาหมู,Thai,อาหารตามสั่ง
2020-10-09,21:46:31,21:47:05,21:53:19,22:02:24,22:41:12,22:41:33,13.8209508,100.547275,13.8246205,100.5633957,13.742418,100.540304,ก๋วยเตี๋ยวเรือวิศวะ,Thai,ร้านก๋วยเตี๋ยว
2020-10-04,09:06:03,09:06:19,09:25:18,09:36:55,10:18:09,10:19:31,13.8279626,100.549998,13.8218898,100.5804156,13.742949,100.588961,หม่อง,Thai,อาหารตามสั่ง
2020-10-14,21:00:17,21:00:24,21:23:09,21:35:24,22:23:16,22:24:36,13.8206127,100.566701,13.8294607,100.5349546,13.745236,100.594964,Queen Steak House,International,สเต๊ก
2020-10-04,21:16:42,21:18:41,21:24:29,21:26:33,22:03:11,22:03:27,13.8268291,100.558391,13.8270341,100.5645341,13.784727,100.615165,ร้านในฝัน,Thai,อาหารตามสั่ง
2020-10-05,10:29:08,10:30:57,10:40:23,10:43:43,11:17:34,11:17:43,13.8277053,100.546377,13.8307766,100.5386816,13.7858126,100.5505456,About Beef,International,สเต๊ก
2020-10-07,09:15:07,09:15:42,09:25:18,09:35:17,09:47:23,09:48:15,13.8226378,100.554944,13.8246205,100.5633957,13.806617,100.570368,ร้านขายผัดไทย,Thai,ร้านก๋วยเตี๋ยว
2020-10-06,10:30:00,10:31:17,10:42:04,10:51:33,11:27:48,11:28:38,13.8250618,100.546675,13.8270341,100.5645341,13.742949,100.588961,ร้านแควน้อย,Thai,อาหารตามสั่ง
2020-10-05,11:05:00,11:06:15,11:19:04,11:20:13,12:14:09,12:14:55,13.8254799,100.557599,13.8260587,100.5266371,13.77143,100.594757,Viet Cuisine Garden and Cafe Wongsawang,Vietnam,อาหารตามสั่ง
2020-10-09,21:39:01,21:40:24,21:44:48,21:55:44,22:31:39,22:33:00,13.8262462,100.56239,13.8270341,100.5645341,13.745757,100.557177,ร้านอาหาร วินเทส,Thai,อาหารตามสั่ง
2020-10-10,16:11:25,16:12:45,16:18:05,16:27:54,16:52:17,16:52:44,13.8196583,100.566453,13.8212803,100.5693427,13.780393,100.57996,ร้านป้าชู อาหารตามสั่ง ผัดไท หอยทอด,Thai,ร้านก๋วยเตี๋ยว
2020-10-09,10:56:30,10:57:45,11:07:55,11:17:34,11:58:40,11:59:04,13.8256364,100.546655,13.8259715,100.55715,13.89179343,100.5605983,Ploen,Thai,อาหารตามสั่ง
2020-10-03,21:36:09,21:36:30,21:50:15,21:55:03,22:17:22,22:18:18,13.8287791,100.546255,13.8286272,100.5708436,13.835101,100.611473,ร้านอาหารอร่อย@พหล30,Thai,อาหารตามสั่ง
2020-10-05,20:28:19,20:28:31,20:34:46,20:40:31,21:04:01,21:05:26,13.8236585,100.564467,13.8270341,100.5645341,13.780744,100.543393,อาหารอิสลามฮัยดัร,Isram,อาหารฮาลาล
2020-10-05,13:54:55,13:55:26,14:14:13,14:19:07,14:32:40,14:33:14,13.8229183,100.548664,13.8276518,100.5678331,13.840981,100.547242,ข้าวผัดปู เมืองทอง 1 • เมเจอร์รัชโยธิน,Thai,อาหารตามสั่ง
2020-10-10,16:31:44,16:32:57,16:46:21,16:59:23,17:57:12,17:57:36,13.8262829,100.55633,13.8401929,100.5483621,13.746548,100.555257,โจ๊กลุง​ต๊อก​,Thai,อาหารตามสั่ง
2020-10-12,08:35:48,08:36:58,08:50:22,08:58:45,09:28:35,09:29:30,13.828666,100.552491,13.8307766,100.5386816,13.86893231,100.4890773,About Beef,International,สเต๊ก
2020-10-06,12:21:19,12:21:29,12:27:07,12:28:37,12:46:55,12:47:58,13.8264563,100.563073,13.8285458,100.5631067,13.819354,100.531991,ก๋วยเตี๋ยวเรือ นายบุญ,Thai,ร้านก๋วยเตี๋ยว
2020-10-10,15:56:10,15:57:45,16:11:37,16:14:43,16:42:06,16:42:19,13.8241574,100.557626,13.8212138,100.5802001,13.868948,100.518495,HungryMan House,International,สปาเก็ตตี้
2020-10-04,20:01:32,20:01:52,20:09:24,20:14:27,20:32:52,20:33:45,13.8241391,100.564963,13.8270341,100.5645341,13.785294,100.583279,ร้านอาหารจานเปล ละเบ๋อ,Thai,อาหารตามสั่ง
2020-10-05,20:23:00,20:23:07,20:28:46,20:41:21,21:05:33,21:05:52,13.8191912,100.560951,13.8270341,100.5645341,13.796048,100.564723,อาหารอิสลามฮัยดัร,Isram,อาหารฮาลาล
2020-10-05,21:34:08,21:35:40,21:42:38,21:52:05,22:44:49,22:45:28,13.8268147,100.564279,13.8246205,100.5633957,13.742339,100.545476,Kingoctopus ราชาปลาหมึก,Thai,อาหารทะเล
2020-10-11,15:45:48,15:46:16,15:52:58,16:04:38,16:59:01,16:59:39,13.8250803,100.550061,13.8264589,100.5649431,13.747743,100.594808,ร้านเตยหอม กะเพราไส้แตก,Thai,อาหารตามสั่ง
2020-10-06,18:55:26,18:56:38,19:06:47,19:16:48,20:04:50,20:06:02,13.8274366,100.546156,13.8270341,100.5645341,13.85340308,100.6360972,ร้านคุณยายทอง,Thai,อาหารตามสั่ง
2020-10-02,11:21:24,11:23:01,11:27:46,11:40:22,12:09:37,12:10:39,13.8201818,100.558136,13.8246205,100.5633957,13.888032,100.600109,ร้านก๋วยเตี๋ยวไก่ต้มยำแม่เล็ก,Thai,ร้านก๋วยเตี๋ยว
2020-10-12,20:35:57,20:36:16,20:48:19,20:54:25,21:30:50,21:31:26,13.8287304,100.549395,13.8246205,100.5633957,13.747911,100.548391,ร้านสาข้าวแกง ประชานิเวศน์,Thai,อาหารตามสั่ง
2020-10-05,12:35:43,12:36:22,12:43:55,12:47:57,13:16:40,13:17:48,13.8271975,100.559121,13.8246205,100.5633957,13.7524129,100.5329053,ร้านราดหน้า ข้าวผัดโบราณ Box Space,Thai,ร้านก๋วยเตี๋ยว
2020-10-10,15:54:00,15:55:37,16:03:47,16:08:42,16:19:22,16:20:29,13.8290356,100.557234,13.828517,100.560169,13.815483,100.563116,ร้านพี่หญิงอาหารตามสั่ง ข้าวแกง ก๋วยเตี๋ยว,Thai,อาหารตามสั่ง
2020-10-13,16:54:20,16:55:51,17:08:45,17:13:01,17:53:41,17:54:16,13.8246062,100.550108,13.8270341,100.5645341,13.891509,100.583994,ร้านเลี่ยงเมืองปลาเผา,Thai,อาหารอีสาน
2020-10-11,16:22:48,16:23:47,16:36:10,16:38:36,16:52:24,16:53:22,13.8290798,100.567422,13.8401929,100.5483621,13.826494,100.54297,โจ๊กลุง​ต๊อก​,Thai,อาหารตามสั่ง
2020-10-11,19:28:16,19:28:51,19:36:51,19:41:09,20:10:06,20:10:47,13.8286468,100.558737,13.8209576,100.5498324,13.77885173,100.5744405,ร้านถุงเงินถุงทองโภชนา (วา),Thai,อาหารตามสั่ง
2020-10-14,16:03:13,16:03:29,16:11:22,16:25:10,17:07:47,17:08:00,13.8261032,100.563341,13.8270341,100.5645341,13.762357,100.537194,ร้านส้มตำ,Thai,อาหารอีสาน
2020-10-05,08:28:54,08:30:43,08:45:25,08:57:54,09:25:22,09:26:31,13.8226132,100.547439,13.8369959,100.5404075,13.863864,100.501094,Hia Lek,Thai,อาหารตามสั่ง
2020-10-10,08:43:00,08:44:40,08:51:05,09:03:14,09:25:10,09:25:33,13.8206192,100.566224,13.8283999,100.5621363,13.784527,100.582918,ร้านป้าอ๋องตามสั่งริมคลอง,Thai,อาหารตามสั่ง
2020-10-14,14:44:10,14:44:44,14:51:31,14:53:13,15:46:39,15:47:28,13.8247485,100.555487,13.8246205,100.5633957,13.893448,100.611521,Kingoctopus ราชาปลาหมึก,Thai,อาหารทะเล
2020-10-10,19:03:30,19:04:24,19:14:21,19:16:11,19:50:25,19:51:19,13.827139,100.565011,13.8255256,100.5593496,13.758933,100.532746,ร้านตามสั่งป้าออ,Thai,อาหารตามสั่ง
2020-10-01,12:37:52,12:38:23,12:47:34,12:49:47,13:28:03,13:28:25,13.8217067,100.559386,13.8270341,100.5645341,13.830209,100.63787,ร้านก้อยร้อยลาภ,Thai,อาหารอีสาน
2020-10-03,09:34:34,09:35:54,09:49:25,09:59:50,10:27:17,10:28:07,13.8258504,100.551459,13.8270341,100.5645341,13.798052,100.596129,ร้านอาหารจานเปล ละเบ๋อ,Thai,อาหารตามสั่ง
2020-10-09,20:19:06,20:20:27,20:33:16,20:41:12,21:34:51,21:36:01,13.827046,100.555919,13.8307766,100.5386816,13.744022,100.556359,About Beef,International,สเต๊ก
2020-10-08,17:11:02,17:12:20,17:23:18,17:36:20,18:19:14,18:20:19,13.8249844,100.569633,13.8256273,100.559812,13.762389,100.591423,ร้านอาหารจานใหญ่ หลังปั้ม ปตท. ซ.วิภาวดี32,Thai,อาหารตามสั่ง
2020-10-11,11:37:15,11:38:19,11:50:43,11:55:12,12:16:37,12:17:06,13.8276171,100.554898,13.8218898,100.5804156,13.795825,100.593148,หม่อง,Thai,อาหารตามสั่ง
2020-10-11,08:14:30,08:15:56,08:19:17,08:33:56,09:10:20,09:11:06,13.8194889,100.559041,13.8246205,100.5633957,13.880307,100.598977,อาหารเจ แตะสุข,Thai,อาหารตามสั่ง
2020-10-07,10:20:56,10:22:15,10:30:39,10:31:59,11:20:43,11:21:13,13.8265941,100.56599,13.8262162,100.570517,13.741241,100.549322,ร้านไก่ลมโชยเมี่ยงปลาเผารัชดา44,Thai,อาหารอีสาน
2020-10-08,09:05:28,09:07:00,09:20:46,09:34:18,10:01:16,10:01:48,13.8205825,100.547229,13.8363602,100.5495098,13.857393,100.609957,T and T Restaurant,Thai,อาหารตามสั่ง
2020-10-14,21:10:57,21:12:02,21:20:08,21:29:45,21:46:19,21:46:51,13.8216721,100.567885,13.8246205,100.5633957,13.802668,100.561492,JIWALAK,Thai,อาหารคลีน
2020-10-11,18:22:19,18:22:39,18:33:53,18:42:43,19:19:47,19:21:03,13.8213813,100.550512,13.8270341,100.5645341,13.889075,100.578039,ร้านเลี่ยงเมืองปลาเผา,Thai,อาหารอีสาน
2020-10-11,08:49:29,08:50:46,09:00:26,09:06:29,09:24:36,09:25:26,13.8233417,100.557348,13.8246205,100.5633957,13.845513,100.564798,ร้านหมูปิ้งลุงเม,Thai,อาหารจานด่วน
2020-10-03,20:47:37,20:49:24,21:02:09,21:14:53,21:53:41,21:54:14,13.8190345,100.557904,13.8308222,100.5433884,13.88939486,100.5750833,Burger King - Caltex Gas Station Prachanukul,International,อาหารจานด่วน
2020-10-07,11:11:37,11:12:54,11:22:54,11:25:40,12:12:22,12:12:33,13.8232088,100.550357,13.8246205,100.5633957,13.752776,100.533843,วอพเฟอร์เบลเยี่ยม กทม ร้านขายวอพเฟอร์,Thai,ของหวาน
2020-10-04,15:19:09,15:19:19,15:30:11,15:39:20,15:49:12,15:49:39,13.8216071,100.551054,13.8303265,100.5625,13.82260605,100.577622,ครัวอิ่มอร่อย,Thai,อาหารตามสั่ง
2020-10-08,12:36:17,12:36:49,12:47:39,12:56:22,13:19:06,13:20:20,13.8222594,100.56808,13.8401929,100.5483621,13.84883239,100.512628,โจ๊กลุง​ต๊อก​,Thai,อาหารตามสั่ง
2020-10-05,17:57:07,17:57:54,18:05:01,18:20:00,19:04:47,19:05:36,13.8243949,100.557681,13.8310562,100.5707308,13.739821,100.567415,ร้านอาหารอีสานแม่อลิส,Thai,อาหารอีสาน
